ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
R-HSA-8953854	Metabolism of RNA	307	0.666199958709446	2.303633731845	5.737252107079e-23	4.40047236612959e-20	2.91693975549385e-20	490	tags=29%, list=15%, signal=28%	TRA2B/SNRPD1/LSM7/RBMX/SNRPF/PABPC1/SNRPD2/RAE1/LSM6/SNRPA/PSMB10/SRSF1/YBX1/PHAX/LSM4/PSMB9/SF3B4/SNRPE/PSMB8/TPR/CPSF6/PUF60/SRSF2/SNRNP70/NUDT21/HNRNPA1/SUPT5H/PPIL4/DKC1/CPSF7/HSPA8/SNRPD3/RPS11/TCERG1/PPIE/LSM2/DNAJC8/PLRG1/PABPN1/SRSF6/SF3B2/PPIL1/PPIH/RRP9/PSMA2/SF3A1/PSMB2/ALYREF/SRSF5/PSMB3/PSMA4/OSGEP/PSMB4/HNRNPF/SNRNP200/THOC1/KHSRP/U2SURP/RPL12/LSM1/RPL10/PSMA1/EMG1/PPIL3/SKIC3/PSMA7/PSMB1/ADAR/PSMA6/RPS8/PSMD10/TUT4/DDX46/REXO2/WDR12/LSM8/PSMA3/PSMA5/CSTF1/RPL8/SRRM1/PPWD1/SRSF4/RBM17/PTBP1/RPS23/SRSF11/RPL18/EIF4B/EPRS1
R-HSA-1428517	Aerobic respiration and respiratory electron transport	113	-0.849714763740247	-2.20093119282302	2.7482779128931e-18	1.0539645795945e-15	6.98641174698615e-16	410	tags=66%, list=13%, signal=60%	NDUFS5/NDUFA11/NDUFAB1/UQCRFS1/SDHA/IDH3G/PDHX/COX6B1/LDHB/GOT1/NDUFA9/NDUFA10/ACO2/ETFDH/DLAT/IDH3B/NDUFV1/UQCRH/OGDH/NDUFS6/ATP5PB/ETFB/UQCRB/GOT2/ATP5MF/MDH1/NDUFB10/IDH3A/ATP5MG/SUCLG2/COX6C/ETFA/NDUFV2/SUCLG1/COX5A/NNT/GPT/NDUFA4/NDUFA13/NDUFB7/PDHB/NDUFA8/NDUFB11/NDUFA2/COX5B/SUCLA2/ATP5PO/ATP5F1A/VDAC1/NDUFS1/NDUFB9/ATP5MK/SLC25A11/NDUFS7/CS/SDHB/NDUFB1/ATP5ME/UQCRC2/NDUFA5/COX4I1/SDHC/SLC25A12/NDUFB4/UQCR10/ATP5F1B/ATP5PD/PDHA1/UQCRC1/ATP5F1D/ATP5F1C/NDUFS2/NDUFS3/CYC1/SLC25A4
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	116	0.774854130454253	2.44401364609873	4.59351901772325e-16	1.17440969553124e-13	7.78480591424677e-14	477	tags=45%, list=15%, signal=40%	TRA2B/SNRPD1/LSM7/RBMX/SNRPF/SNRPD2/RAE1/LSM6/SNRPA/SRSF1/YBX1/LSM4/SF3B4/SNRPE/TPR/CPSF6/PUF60/SRSF2/SNRNP70/NUDT21/HNRNPA1/PPIL4/CPSF7/HSPA8/SNRPD3/TCERG1/PPIE/LSM2/DNAJC8/PLRG1/PABPN1/SRSF6/SF3B2/PPIL1/PPIH/SF3A1/ALYREF/SRSF5/HNRNPF/SNRNP200/THOC1/U2SURP/PPIL3/DDX46/LSM8/CSTF1/SRRM1/PPWD1/SRSF4/RBM17/PTBP1/SRSF11
R-HSA-72163	mRNA Splicing - Major Pathway	95	0.785279855969694	2.39334182489273	2.99702338200844e-14	4.59743386800095e-12	3.04749956528437e-12	477	tags=46%, list=15%, signal=41%	TRA2B/SNRPD1/LSM7/RBMX/SNRPF/SNRPD2/LSM6/SNRPA/SRSF1/YBX1/LSM4/SF3B4/SNRPE/PUF60/SRSF2/SNRNP70/HNRNPA1/PPIL4/HSPA8/SNRPD3/TCERG1/PPIE/LSM2/DNAJC8/PLRG1/SRSF6/SF3B2/PPIL1/PPIH/SF3A1/ALYREF/SRSF5/HNRNPF/SNRNP200/U2SURP/PPIL3/DDX46/LSM8/SRRM1/PPWD1/SRSF4/RBM17/PTBP1/SRSF11
R-HSA-72172	mRNA Splicing	95	0.785279855969694	2.39334182489273	2.99702338200844e-14	4.59743386800095e-12	3.04749956528437e-12	477	tags=46%, list=15%, signal=41%	TRA2B/SNRPD1/LSM7/RBMX/SNRPF/SNRPD2/LSM6/SNRPA/SRSF1/YBX1/LSM4/SF3B4/SNRPE/PUF60/SRSF2/SNRNP70/HNRNPA1/PPIL4/HSPA8/SNRPD3/TCERG1/PPIE/LSM2/DNAJC8/PLRG1/SRSF6/SF3B2/PPIL1/PPIH/SF3A1/ALYREF/SRSF5/HNRNPF/SNRNP200/U2SURP/PPIL3/DDX46/LSM8/SRRM1/PPWD1/SRSF4/RBM17/PTBP1/SRSF11
R-HSA-611105	Respiratory electron transport	66	-0.849128787625493	-2.06934050991301	1.57208723164399e-11	2.00965151111823e-09	1.33213707523517e-09	410	tags=70%, list=13%, signal=62%	NDUFS5/NDUFA11/NDUFAB1/UQCRFS1/SDHA/COX6B1/GOT1/NDUFA9/NDUFA10/ETFDH/NDUFV1/UQCRH/NDUFS6/ETFB/UQCRB/GOT2/MDH1/NDUFB10/COX6C/ETFA/NDUFV2/COX5A/NDUFA4/NDUFA13/NDUFB7/NDUFA8/NDUFB11/NDUFA2/COX5B/NDUFS1/NDUFB9/SLC25A11/NDUFS7/SDHB/NDUFB1/UQCRC2/NDUFA5/COX4I1/SDHC/SLC25A12/NDUFB4/UQCR10/UQCRC1/NDUFS2/NDUFS3/CYC1
R-HSA-397014	Muscle contraction	67	-0.80248098452143	-1.95736791880495	1.09130869077664e-08	1.19576252260812e-06	7.92634733300927e-07	431	tags=54%, list=13%, signal=48%	TPM3/TNNT3/ACTA1/MYL9/ATP1A1/NEB/ANXA6/DMD/DES/TPM1/ATP2A2/MYL6B/TPM2/ACTG2/TMOD1/TNNT1/TNNI2/ATP2A3/TTN/CASQ2/MYBPC1/TNNC2/ALDH2/MYBPC2/ACTN2/TNNI3/TNNI1/TCAP/ATP1B1/TRIM72/ATP2A1/MYL1/CASQ1/MYL3/MYL2/MYL11
R-HSA-1280215	Cytokine Signaling in Immune system	246	0.529470785914958	1.78370818841418	2.00037149228654e-08	1.91785616822972e-06	1.27128872470315e-06	403	tags=20%, list=12%, signal=18%	ISG15/MSN/IL36RN/SUMO1/RAE1/PSMB10/YBX1/MMP2/PSMB9/MMP9/TRIM29/PSMB8/TPR/APP/EIF2AK2/HSPA8/FLNB/TXLNA/EIF2S3/PSMA2/IKBIP/PSMB2/LMNB1/NRAS/PSMB3/PSMA4/PSMB4/HNRNPF/PSMA1/PSMA7/CASP3/IFI30/PSMB1/ADAR/PSMA6/PSMD10/TGFB1/IKBKG/HLA-E/RALA/FLNA/PSMA3/LCN2/PSMA5/SDC1/HLA-A/GBP1/HLA-F
R-HSA-422475	Axon guidance	240	0.512506239560084	1.72209787197849	1.79359146360667e-07	1.52853850287369e-05	1.01322184435324e-05	395	tags=17%, list=12%, signal=16%	COL4A2/COL4A1/MSN/COL3A1/SHTN1/PABPC1/PSMB10/EGFR/MMP2/LAMB1/PSMB9/ENAH/MMP9/PSMB8/COL5A2/COL5A1/EZR/HSPA8/RPS11/PSMA2/AGRN/PSMB2/RDX/NRAS/PSMB3/PSMA4/DLG1/PSMB4/RPL12/RPL10/PSMA1/PSMA7/PSMB1/PSMA6/RPS8/PSMD10/PSMA3/FGFR1/PSMA5/ROCK1
R-HSA-9837999	Mitochondrial protein degradation	62	-0.779223213142001	-1.86814809726346	5.97398077412852e-07	4.58204325375658e-05	3.03729759358324e-05	303	tags=44%, list=9%, signal=40%	ALDH1B1/ACO2/HSPD1/NDUFV1/OGDH/LONP1/IDH3A/BDH1/ATP5MG/SUCLG2/COX5A/NDUFA13/PDHB/NDUFA2/COX5B/ATP5PO/ALDH2/ATP5F1A/NDUFS1/CS/UQCRC2/COX4I1/ATP5F1B/ATP5PD/PDHA1/ATP5F1C/NDUFS3
R-HSA-69278	Cell Cycle, Mitotic	152	0.566692220883114	1.82065715830272	6.96515157758568e-07	4.85661023637111e-05	3.21929972437692e-05	382	tags=20%, list=12%, signal=18%	MCM3/RBBP4/SUMO1/RAE1/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/TPR/NUMA1/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/EML4/PSMA3/PSMA5
R-HSA-1640170	Cell Cycle	178	0.539390697130131	1.73662621898101	1.1314755429866e-06	6.78640851209226e-05	4.49850451017713e-05	382	tags=19%, list=12%, signal=17%	MCM3/RBBP4/SUMO1/RAE1/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/TPR/DKC1/NUMA1/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/TP53BP1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/EML4/PSMA3/RAD50/PSMA5
R-HSA-1266738	Developmental Biology	378	0.443138046615948	1.55546100682144	1.1502387308631e-06	6.78640851209226e-05	4.49850451017713e-05	490	tags=20%, list=15%, signal=19%	COL4A2/COL4A1/MSN/COL3A1/SHTN1/RBBP4/PABPC1/ACTL6A/PSMB10/EGFR/MMP2/LAMB1/PSMB9/ENAH/MMP9/PSMB8/COL5A2/COL5A1/EZR/NR5A1/HSPA8/FABP5/WDR5/RPS11/PABPN1/TFRC/DSG3/PSMA2/AGRN/SMARCE1/PSMB2/RDX/NRAS/PSMB3/PSMA4/KRT6A/DLG1/PSMB4/AMH/SPRR2A/DEK/RPL12/RPL10/PSMA1/PSMA7/RBPJ/PSMB1/PSMA6/RPS8/PSMD10/TGFB1/TUT4/KRT16/PKLR/KRT17/PSMA3/CASP14/FGFR1/DSC3/AIMP1/PSMA5/PKP1/DSG1/ROCK1/KRT80/KRT14/PKP3/CAPN1/RPL8/IVL/CEACAM1/RPS23/CAP1/RPL18/EIF4B/EPRS1
R-HSA-72165	mRNA Splicing - Minor Pathway	22	0.892091746743293	1.97317056135111	2.45716249789635e-06	0.000130342079826164	8.63998141165681e-05	259	tags=55%, list=8%, signal=51%	SNRPD1/SNRPF/SNRPD2/SRSF1/YBX1/SF3B4/SNRPE/SRSF2/SNRPD3/SRSF6/SF3B2/SNRNP200
R-HSA-9675108	Nervous system development	244	0.488088277666013	1.63922923750252	2.54906283884285e-06	0.000130342079826164	8.63998141165681e-05	395	tags=16%, list=12%, signal=16%	COL4A2/COL4A1/MSN/COL3A1/SHTN1/PABPC1/PSMB10/EGFR/MMP2/LAMB1/PSMB9/ENAH/MMP9/PSMB8/COL5A2/COL5A1/EZR/HSPA8/RPS11/PSMA2/AGRN/PSMB2/RDX/NRAS/PSMB3/PSMA4/DLG1/PSMB4/RPL12/RPL10/PSMA1/PSMA7/PSMB1/PSMA6/RPS8/PSMD10/PSMA3/FGFR1/PSMA5/ROCK1
R-HSA-9824446	Viral Infection Pathways	333	0.435822808131636	1.51044393452787	4.97038684181402e-06	0.00023826791922946	0.000157940581881327	403	tags=16%, list=12%, signal=16%	ISG15/SNRPD1/RBBP4/SNRPF/SNRPD2/SUMO1/RAE1/PSMB10/EGFR/PPIB/PSMB9/SNRPE/PSMB8/TPR/HNRNPA1/SUPT5H/EIF2AK2/HSPA8/SNRPD3/RPS11/NMI/PABPN1/PPIH/PSMA2/AGRN/PSMB2/PPP1CA/PSMB3/PSMA4/CTSL/DYNLL1/PSMB4/RPL12/RPL10/PSMA1/CBX1/FKBP4/DYNC1I2/PSMA7/XRCC4/PSMB1/PSMA6/RPS8/PSMD10/TGFB1/IKBKG/HLA-E/PKLR/PSMA3/PSMA5/SDC1/HLA-A/ROCK1/HLA-F
R-HSA-74160	Gene expression (Transcription)	253	0.469269055633141	1.57955613569392	6.90642460341065e-06	0.000311601627695057	0.000206551274516864	385	tags=22%, list=12%, signal=21%	SERPINE1/RBBP4/SNRPF/SUMO1/RAE1/ACTL6A/PSMB10/EGFR/SRSF1/YBX1/PHAX/PSMB9/SNRPE/PSMB8/TPR/CPSF6/SRSF2/NUDT21/SUPT5H/CPSF7/NR5A1/CBX3/DNMT1/WDR5/SNRPD3/TP53I3/PABPN1/SRSF6/CASP6/PSMA2/SMARCE1/PSMB2/ALYREF/SRSF5/PSMB3/PSMA4/CTSL/PSMB4/THOC1/RTF1/DEK/MLLT1/PSMA1/PSMA7/RBPJ/PSMB1/PSMA6/PSMD10/TGFB1/RETN/SERPINB13/PSMA3/RAD50/CBX5/PSMA5/CSTF1
R-HSA-1474290	Collagen formation	40	0.763049728766603	1.9531355338049	7.56985899125076e-06	0.000322560102571629	0.000213815315366907	110	tags=30%, list=3%, signal=29%	LAMA3/LAMB3/COL4A2/COL4A1/COL3A1/PPIB/MMP9/CTSS/LAMC2/COL5A2/COL12A1/COL5A1
R-HSA-6806834	Signaling by MET	41	0.769413273238267	1.96517179439602	8.89409740501876e-06	0.000324846319507114	0.000215330779279401	293	tags=27%, list=9%, signal=25%	LAMA3/LAMB3/COL3A1/LAMB1/LAMC2/COL5A2/COL5A1/STAM2/SPINT1/NRAS/LAMA4
R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	156	0.540587787371136	1.74168894396156	8.85425259035377e-06	0.000324846319507114	0.000215330779279401	672	tags=32%, list=21%, signal=27%	MSN/PSMB10/EGFR/PSMB9/PSMB8/TPR/CPSF6/MPRIP/TPM4/CUX1/GOLGB1/DNMT1/ATIC/PSMA2/PSMB2/NRAS/PSMB3/PSMA4/PSMB4/TFG/PSMA1/CLIP1/PSMA7/RBPJ/PSMB1/PSMA6/GOLGA4/PSMD10/TGFB1/EML4/PSMA3/FGFR1/PSMA5/HIP1/ARRB1/KIF5B/FN1/LRRFIP1/GCC2/QKI/PSMC4/ADAM10/AKAP9/PSMB7/CTNNB1/PTPN6/CSK/PSMD9/TRIP11/RANBP2
R-HSA-73857	RNA Polymerase II Transcription	216	0.485615437306069	1.60323394288792	8.48416485122701e-06	0.000324846319507114	0.000215330779279401	385	tags=25%, list=12%, signal=23%	SERPINE1/RBBP4/SNRPF/SUMO1/ACTL6A/PSMB10/EGFR/SRSF1/YBX1/PHAX/PSMB9/SNRPE/PSMB8/CPSF6/SRSF2/NUDT21/SUPT5H/CPSF7/NR5A1/CBX3/WDR5/SNRPD3/TP53I3/PABPN1/SRSF6/CASP6/PSMA2/SMARCE1/PSMB2/ALYREF/SRSF5/PSMB3/PSMA4/CTSL/PSMB4/THOC1/RTF1/DEK/MLLT1/PSMA1/PSMA7/RBPJ/PSMB1/PSMA6/PSMD10/TGFB1/RETN/SERPINB13/PSMA3/RAD50/CBX5/PSMA5/CSTF1
R-HSA-68886	M Phase	131	0.558800078075867	1.76422791781845	1.00361431379032e-05	0.000349896444853262	0.00023193574811518	382	tags=21%, list=12%, signal=20%	SUMO1/RAE1/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/TPR/NUMA1/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/EML4/PSMA3/PSMA5
R-HSA-191859	snRNP Assembly	20	0.87106624678543	1.88331342755417	1.0979398683784e-05	0.000350883282935929	0.000232589893169634	139	tags=40%, list=4%, signal=39%	SNRPD1/SNRPF/SNRPD2/RAE1/PHAX/SNRPE/TPR/SNRPD3
R-HSA-194441	Metabolism of non-coding RNA	20	0.87106624678543	1.88331342755417	1.0979398683784e-05	0.000350883282935929	0.000232589893169634	139	tags=40%, list=4%, signal=39%	SNRPD1/SNRPF/SNRPD2/RAE1/PHAX/SNRPE/TPR/SNRPD3
R-HSA-376176	Signaling by ROBO receptors	138	0.546351038452242	1.74173866693838	1.21330918773884e-05	0.000372243258798277	0.000246748773759099	815	tags=36%, list=25%, signal=28%	PABPC1/PSMB10/PSMB9/ENAH/PSMB8/RPS11/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/RPL12/RPL10/PSMA1/PSMA7/PSMB1/PSMA6/RPS8/PSMD10/PSMA3/PSMA5/RPL8/RPS23/CAP1/RPL18/RPS15A/PSMC4/RPL4/PSMB7/RPL6/RPL7/RPL38/NCK2/RPL7A/PSMD9/RPL35A/RPL15/RPS4X/RPL5/RPS6/RPL24/RPL30/RPL14/RPL3/RPS7/PSME3/RPS5/RPS28/RPL11
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	30	0.799874024848654	1.8810154411026	1.38190691595177e-05	0.000407662540205771	0.000270227141864253	110	tags=37%, list=3%, signal=36%	LAMA3/LAMB3/COL4A2/COL4A1/COL3A1/MMP9/CTSS/LAMC2/COL5A2/COL12A1/COL5A1
R-HSA-8875878	MET promotes cell motility	25	0.839276603058741	1.91161560973532	1.56729454328544e-05	0.00044522774618516	0.000295127978326264	110	tags=28%, list=3%, signal=27%	LAMA3/LAMB3/COL3A1/LAMB1/LAMC2/COL5A2/COL5A1
R-HSA-6799198	Complex I biogenesis	28	-0.853596334976249	-1.82050969442604	1.83949177087476e-05	0.000503889352950335	0.000334012979448311	410	tags=79%, list=13%, signal=69%	NDUFS5/NDUFA11/NDUFAB1/NDUFA9/NDUFA10/NDUFV1/NDUFS6/NDUFB10/NDUFV2/NDUFA13/NDUFB7/NDUFA8/NDUFB11/NDUFA2/NDUFS1/NDUFB9/NDUFS7/NDUFB1/NDUFA5/NDUFB4/NDUFS2/NDUFS3
R-HSA-2555396	Mitotic Metaphase and Anaphase	102	0.590180487873205	1.81100868577977	1.97983634483527e-05	0.000506178158829552	0.000335530159493136	382	tags=24%, list=12%, signal=21%	SUMO1/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-68882	Mitotic Anaphase	102	0.590180487873205	1.81100868577977	1.97983634483527e-05	0.000506178158829552	0.000335530159493136	382	tags=24%, list=12%, signal=21%	SUMO1/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/PSMA2/PSMB2/LMNB1/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-913531	Interferon Signaling	102	0.587571413855012	1.80300256594715	2.24893236563825e-05	0.000541480807731816	0.000358931215445642	805	tags=37%, list=25%, signal=29%	ISG15/SUMO1/RAE1/YBX1/TRIM29/PSMB8/TPR/EIF2AK2/HSPA8/FLNB/EIF2S3/IFI30/ADAR/IKBKG/HLA-E/FLNA/HLA-A/GBP1/HLA-F/VCAM1/B2M/EIF2S2/PTPN6/CD44/NUP43/HLA-DRB1/RANBP2/ILF3/SEC13/HLA-DPB1/NUP50/HLA-C/OAS3/STAT1/ICAM1/SEH1L/IRF6/HLA-DQA1
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	120	0.568552029699742	1.78908742018451	2.25911158375725e-05	0.000541480807731816	0.000358931215445642	815	tags=38%, list=25%, signal=30%	PABPC1/PSMB10/PSMB9/PSMB8/RPS11/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/RPL12/RPL10/PSMA1/PSMA7/PSMB1/PSMA6/RPS8/PSMD10/PSMA3/PSMA5/RPL8/RPS23/RPL18/RPS15A/PSMC4/RPL4/PSMB7/RPL6/RPL7/RPL38/RPL7A/PSMD9/RPL35A/RPL15/RPS4X/RPL5/RPS6/RPL24/RPL30/RPL14/RPL3/RPS7/PSME3/RPS5/RPS28/RPL11
R-HSA-168255	Influenza Infection	100	0.602785817664329	1.84662969718884	2.48449222123243e-05	0.000577456222328872	0.00038277822738605	815	tags=38%, list=25%, signal=29%	ISG15/RAE1/TPR/EIF2AK2/RPS11/PABPN1/RPL12/RPL10/RPS8/TGFB1/RPL8/RPS23/RPL18/RPS15A/RPL4/RPL6/RPL7/RPL38/RPL7A/NUP43/RPL35A/RANBP2/RPL15/SEC13/RPS4X/NUP50/RPL5/CALR/RPS6/RPL24/RPL30/RPL14/SEH1L/RPL3/RPS7/RPS5/RPS28/RPL11
R-HSA-8874081	MET activates PTK2 signaling	19	0.866045365617825	1.85559918088916	3.22168616084947e-05	0.000719573144494656	0.000476983227600245	110	tags=37%, list=3%, signal=36%	LAMA3/LAMB3/COL3A1/LAMB1/LAMC2/COL5A2/COL5A1
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	151	0.519013651630238	1.66841365547559	3.28358019000169e-05	0.000719573144494656	0.000476983227600245	494	tags=21%, list=15%, signal=18%	LAMA3/LAMB3/COL4A2/COL4A1/COL3A1/EGFR/LAMB1/MMP9/LAMC2/COL5A2/COL5A1/STAM2/HNRNPA1/DNMT1/SPINT1/RALB/NRAS/CTSD/THBS2/HNRNPF/PTPRF/LAMA4/RALA/SPARC/FGFR1/ROCK1/EPS15L1/PTBP1/FN1/RAB4B/F3
R-HSA-1592230	Mitochondrial biogenesis	28	-0.839619697661758	-1.79070098662832	4.25278627221503e-05	0.000906079741885813	0.000600612798093526	290	tags=57%, list=9%, signal=53%	IMMT/IDH2/CHCHD3/SIRT5/ATP5PB/ATP5MF/ATP5MG/APOO/ATP5PO/ATP5F1A/ATP5MK/ATP5ME/ATP5F1B/ATP5PD/ATP5F1D/ATP5F1C
R-HSA-1268020	Mitochondrial protein import	34	-0.806744404125282	-1.77559215441031	4.74486347602957e-05	0.000983597374625589	0.000651996887317861	99	tags=29%, list=3%, signal=29%	IDH3G/ACO2/HSPD1/ATP5F1A/VDAC1/CS/SLC25A12/ATP5F1B/CYC1/SLC25A4
R-HSA-1474228	Degradation of the extracellular matrix	57	0.682723698445335	1.90636234274357	5.38454309209518e-05	0.00108682751358868	0.000720425017585033	243	tags=32%, list=7%, signal=30%	LAMA3/LAMB3/COL4A2/COL4A1/COL3A1/MMP2/LAMB1/MMP9/CTSS/LAMC2/MMP8/MMP11/COL5A2/COL12A1/COL5A1/TIMP2/CTSD/CTSL
R-HSA-69242	S Phase	56	0.675151454662302	1.89032960676319	6.74914659780547e-05	0.00129833528694043	0.000860627109850034	382	tags=30%, list=12%, signal=27%	MCM3/RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-5663205	Infectious disease	400	0.396880561576558	1.39533526425562	6.77097933215348e-05	0.00129833528694043	0.000860627109850034	403	tags=14%, list=12%, signal=14%	ISG15/SNRPD1/RBBP4/SNRPF/SNRPD2/SUMO1/RAE1/PSMB10/EGFR/PPIB/ENO1/PSMB9/SNRPE/PSMB8/TPR/APP/STAM2/HNRNPA1/SUPT5H/EIF2AK2/HSPA8/SNRPD3/RPS11/NMI/PABPN1/PPIH/PSMA2/AGRN/PSMB2/PPP1CA/PSMB3/PSMA4/CTSL/DYNLL1/PSMB4/RPL12/SFPQ/RPL10/PSMA1/CBX1/FKBP4/DYNC1I2/PSMA7/XRCC4/PSMB1/PSMA6/RPS8/PSMD10/TGFB1/IKBKG/HLA-E/PKLR/PSMA3/PSMA5/SDC1/HLA-A/ROCK1/HLA-F
R-HSA-8978868	Fatty acid metabolism	53	-0.739745030125507	-1.74334406539179	8.09878435643838e-05	0.00151506526863128	0.00100429084574063	564	tags=53%, list=17%, signal=44%	ECI1/GGT5/ECHS1/ACADS/PCCB/FASN/PON1/MMUT/HSD17B12/NDUFAB1/HADHA/PTGR2/ACOT9/MCEE/ALDH3A2/ACSL1/CPT2/CBR4/HADHB/ACOT13/ACAA2/PON3/HSD17B8/ECI2/PTGES2/CRAT/ACADVL/ACADM
R-HSA-453279	Mitotic G1 phase and G1/S transition	57	0.667001868646543	1.86246243952403	0.000130072257010637	0.00221914245446102	0.00147100227201629	382	tags=30%, list=12%, signal=27%	MCM3/RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-73856	RNA Polymerase II Transcription Termination	26	0.804326108739261	1.85794868430001	0.000130197406063554	0.00221914245446102	0.00147100227201629	530	tags=69%, list=16%, signal=58%	SNRPF/SRSF1/SNRPE/CPSF6/SRSF2/NUDT21/CPSF7/SNRPD3/PABPN1/SRSF6/ALYREF/SRSF5/THOC1/CSTF1/SRRM1/SRSF4/SRSF11/SARNP
R-HSA-390522	Striated Muscle Contraction	25	-0.836510050439854	-1.75173587759893	0.000125755071549717	0.00221914245446102	0.00147100227201629	431	tags=88%, list=13%, signal=77%	TPM3/TNNT3/ACTA1/NEB/DMD/DES/TPM1/TPM2/TMOD1/TNNT1/TNNI2/TTN/MYBPC1/TNNC2/MYBPC2/ACTN2/TNNI3/TNNI1/TCAP/MYL1/MYL3/MYL2
R-HSA-8868773	rRNA processing in the nucleus and cytosol	93	0.561964790707249	1.70996530832905	0.000129176782287893	0.00221914245446102	0.00147100227201629	815	tags=38%, list=25%, signal=29%	DKC1/RPS11/RRP9/RPL12/RPL10/EMG1/RPS8/WDR12/RPL8/RPS23/RPL18/RPS15A/RPL4/RPL6/RPL7/RPL38/RPL7A/EXOSC7/RPL35A/PELP1/EXOSC2/RPL15/GAR1/RPS4X/RPL5/RPS6/RPL24/NCL/RPL30/RPL14/RPL3/RPS7/RPS5/RPS28/RPL11
R-HSA-69206	G1/S Transition	55	0.679230680249726	1.87727126395914	0.000140455930351994	0.00224783546076615	0.00149002199622596	382	tags=31%, list=12%, signal=28%	MCM3/RBBP4/PSMB10/PSMB9/PSMB8/PSMA2/PSMB2/PSMB3/PSMA4/PSMB4/PSMA1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-2467813	Separation of Sister Chromatids	77	0.608602499783977	1.770590781543	0.000137831288962037	0.00224783546076615	0.00149002199622596	382	tags=29%, list=12%, signal=26%	PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/PSMA2/PSMB2/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/PSMA5
R-HSA-449147	Signaling by Interleukins	148	0.494075186992544	1.58225074895304	0.000140672884115743	0.00224783546076615	0.00149002199622596	389	tags=21%, list=12%, signal=19%	MSN/IL36RN/PSMB10/MMP2/PSMB9/MMP9/PSMB8/APP/HSPA8/TXLNA/PSMA2/IKBIP/PSMB2/LMNB1/PSMB3/PSMA4/PSMB4/HNRNPF/PSMA1/PSMA7/CASP3/PSMB1/PSMA6/PSMD10/TGFB1/IKBKG/RALA/PSMA3/LCN2/PSMA5/SDC1
R-HSA-9609507	Protein localization	61	-0.712584455714729	-1.70640706582021	0.000148102778637083	0.00231826186152331	0.00153670552270056	311	tags=23%, list=10%, signal=21%	IDH3G/ALDH3A2/ACO2/HSPD1/CYB5A/ATP5F1A/VDAC1/ECI2/CRAT/CS/SLC25A12/ATP5F1B/CYC1/SLC25A4
R-HSA-69620	Cell Cycle Checkpoints	87	0.594054297223959	1.76879941875243	0.000177343461887638	0.00272044870535636	0.00180330299140482	382	tags=29%, list=12%, signal=26%	MCM3/PSMB10/NUDC/PSMB9/BUB3/PSMB8/RCC2/PSMA2/PSMB2/PSMB3/PSMA4/DYNLL1/PSMB4/MAPRE1/PSMA1/TP53BP1/DYNC1I2/CLIP1/PSMA7/PSMB1/PSMA6/PSMD10/PSMA3/RAD50/PSMA5
